photo_name,photo_path,label,split
CCO (4918).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4918).jpg,0,train
bad_250.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_250.jpg,1,train
CCO (5038).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5038).jpg,0,train
CCO (3061).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3061).jpg,0,train
111 (152).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (152).jpg,1,train
888 (576).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (576).jpg,1,train
888 (1457).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1457).jpg,1,train
CCO (4210).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4210).jpg,0,train
bad_2633.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2633.jpg,1,train
CCO (2206).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2206).jpg,0,train
CCO (4873).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4873).jpg,0,train
bad_1020.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1020.jpg,1,train
CCO (3257).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3257).jpg,0,train
CCO (373).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (373).jpg,0,train
b (3630).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3630).jpg,1,train
b (3827).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3827).jpg,1,train
CCO (4608).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4608).jpg,0,train
b (3538).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3538).jpg,1,train
111 (1113).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1113).jpg,1,train
888 (17).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (17).jpg,1,train
111 (538).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (538).jpg,1,train
bad_1938.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1938.jpg,1,train
888 (836).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (836).jpg,1,train
CCO (2804).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2804).jpg,0,train
888 (625).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (625).jpg,1,train
bad_2722.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2722.jpg,1,train
CCO (632).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (632).jpg,0,train
b (4315).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4315).jpg,1,train
b (3736).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3736).jpg,1,train
CCO (1019).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1019).jpg,0,train
888 (1116).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1116).jpg,1,train
111 (320).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (320).jpg,1,train
bad_1817.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1817.jpg,1,train
111 (1006).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1006).jpg,1,train
bad_1758.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1758.jpg,1,train
111 (188).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (188).jpg,1,train
CCO (4655).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4655).jpg,0,train
111 (1259).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1259).jpg,1,train
bad_1397.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1397.jpg,1,train
CCO (5511).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5511).jpg,0,train
CCO (363).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (363).jpg,0,train
CCO (1930).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1930).jpg,0,train
b (2266).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2266).jpg,1,train
bad_1557.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1557.jpg,1,train
CCO (5354).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5354).jpg,0,train
888 (540).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (540).jpg,1,train
111 (1427).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1427).jpg,1,train
bad_1039.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1039.jpg,1,train
b (3329).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3329).jpg,1,train
b (4386).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4386).jpg,1,train
bad_464.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_464.jpg,1,train
888 (274).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (274).jpg,1,train
CCO (5088).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5088).jpg,0,train
111 (1148).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1148).jpg,1,train
bad_471.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_471.jpg,1,train
bad_2498.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2498.jpg,1,train
b (2618).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2618).jpg,1,train
b (3338).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3338).jpg,1,train
bad_651.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_651.jpg,1,train
bad_2738.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2738.jpg,1,train
b (2223).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2223).jpg,1,train
bad_926.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_926.jpg,1,train
bad_1577.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1577.jpg,1,train
CCO (477).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (477).jpg,0,train
b (4444).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4444).jpg,1,train
b (2428).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2428).jpg,1,train
CCO (3673).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3673).jpg,0,train
888 (1842).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1842).jpg,1,train
b (1990).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (1990).jpg,1,train
CCO (496).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (496).jpg,0,train
b (2095).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2095).jpg,1,train
CCO (598).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (598).jpg,0,train
CCO (4675).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4675).jpg,0,train
CCO (5141).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5141).jpg,0,train
b (3615).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3615).jpg,1,train
CCO (915).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (915).jpg,0,train
b (2224).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2224).jpg,1,train
111 (1232).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1232).jpg,1,train
888 (1431).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1431).jpg,1,train
bad_956.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_956.jpg,1,train
888 (1088).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1088).jpg,1,train
CCO (1218).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1218).jpg,0,train
CCO (5225).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5225).jpg,0,train
bad_1392.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1392.jpg,1,train
b (4941).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4941).jpg,1,train
888 (7).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (7).jpg,1,train
CCO (1741).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1741).jpg,0,train
CCO (2637).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2637).jpg,0,train
111 (1499).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1499).jpg,1,train
CCO (3752).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3752).jpg,0,train
888 (2073).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (2073).jpg,1,train
b (3661).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3661).jpg,1,train
111 (605).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (605).jpg,1,train
CCO (3643).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3643).jpg,0,train
b (4792).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4792).jpg,1,train
111 (73).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (73).jpg,1,train
b (3883).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3883).jpg,1,train
CCO (267).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (267).jpg,0,train
b (3816).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3816).jpg,1,train
111 (17).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (17).jpg,1,train
b (3043).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3043).jpg,1,train
CCO (2452).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2452).jpg,0,train
bad_51.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_51.jpg,1,train
CCO (3266).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3266).jpg,0,train
888 (1019).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1019).jpg,1,train
b (4237).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4237).jpg,1,train
888 (1523).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1523).jpg,1,train
888 (827).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (827).jpg,1,train
888 (1943).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1943).jpg,1,train
CCO (3081).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3081).jpg,0,train
CCO (937).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (937).jpg,0,train
CCO (3890).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3890).jpg,0,train
888 (477).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (477).jpg,1,train
bad_827.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_827.jpg,1,train
CCO (5418).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5418).jpg,0,train
111 (1498).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1498).jpg,1,train
888 (256).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (256).jpg,1,train
b (4927).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4927).jpg,1,train
bad_2173.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2173.jpg,1,train
b (3821).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3821).jpg,1,train
b (4953).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4953).jpg,1,train
888 (1495).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1495).jpg,1,train
b (3423).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3423).jpg,1,train
bad_299.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_299.jpg,1,train
bad_1777.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1777.jpg,1,train
CCO (4665).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4665).jpg,0,train
bad_1504.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1504.jpg,1,train
b (2863).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2863).jpg,1,train
bad_1539.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1539.jpg,1,train
CCO (3959).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3959).jpg,0,train
b (2219).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2219).jpg,1,train
CCO (5341).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5341).jpg,0,train
CCO (2267).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2267).jpg,0,train
CCO (1962).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1962).jpg,0,train
b (4546).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4546).jpg,1,train
CCO (3625).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3625).jpg,0,train
b (4632).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4632).jpg,1,train
CCO (5136).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5136).jpg,0,train
b (4306).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4306).jpg,1,train
CCO (3367).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3367).jpg,0,train
CCO (1785).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1785).jpg,0,train
b (3686).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3686).jpg,1,train
b (4020).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4020).jpg,1,train
CCO (898).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (898).jpg,0,train
bad_1463.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1463.jpg,1,train
CCO (4090).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4090).jpg,0,train
CCO (4105).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4105).jpg,0,train
CCO (5443).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5443).jpg,0,train
CCO (1646).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1646).jpg,0,train
CCO (4800).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4800).jpg,0,train
b (2117).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2117).jpg,1,train
b (3393).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3393).jpg,1,train
888 (2069).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (2069).jpg,1,train
CCO (4948).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4948).jpg,0,train
111 (720).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (720).jpg,1,train
bad_1678.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1678.jpg,1,train
CCO (4061).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4061).jpg,0,train
bad_2052.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2052.jpg,1,train
b (3139).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3139).jpg,1,train
888 (319).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (319).jpg,1,train
888 (537).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (537).jpg,1,train
CCO (5367).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5367).jpg,0,train
b (2380).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2380).jpg,1,train
b (4772).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4772).jpg,1,train
bad_1202.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1202.jpg,1,train
b (2701).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2701).jpg,1,train
CCO (2937).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2937).jpg,0,train
888 (1303).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1303).jpg,1,train
CCO (1027).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1027).jpg,0,train
bad_1002.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1002.jpg,1,train
888 (611).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (611).jpg,1,train
888 (707).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (707).jpg,1,train
b (4932).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4932).jpg,1,train
b (2288).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2288).jpg,1,train
b (4872).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4872).jpg,1,train
888 (600).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (600).jpg,1,train
bad_231.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_231.jpg,1,train
888 (1623).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1623).jpg,1,train
b (4166).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4166).jpg,1,train
888 (437).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (437).jpg,1,train
bad_2437.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2437.jpg,1,train
CCO (3322).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3322).jpg,0,train
CCO (3455).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3455).jpg,0,train
CCO (4149).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4149).jpg,0,train
b (4595).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4595).jpg,1,train
888 (1904).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1904).jpg,1,train
CCO (2806).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2806).jpg,0,train
CCO (4758).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4758).jpg,0,train
CCO (4865).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4865).jpg,0,train
CCO (5262).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5262).jpg,0,train
888 (955).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (955).jpg,1,train
CCO (4298).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4298).jpg,0,train
111 (396).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (396).jpg,1,train
CCO (1889).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1889).jpg,0,train
888 (2193).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (2193).jpg,1,train
CCO (1796).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1796).jpg,0,train
888 (1489).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1489).jpg,1,train
111 (721).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (721).jpg,1,train
b (3490).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3490).jpg,1,train
888 (453).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (453).jpg,1,train
CCO (3334).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3334).jpg,0,train
CCO (223).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (223).jpg,0,train
CCO (1725).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1725).jpg,0,train
888 (2197).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (2197).jpg,1,train
bad_1187.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1187.jpg,1,train
bad_1507.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1507.jpg,1,train
CCO (1999).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1999).jpg,0,train
b (2234).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2234).jpg,1,train
b (3144).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3144).jpg,1,train
bad_165.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_165.jpg,1,train
b (2666).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2666).jpg,1,train
CCO (3325).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3325).jpg,0,train
b (4400).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4400).jpg,1,train
CCO (4374).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4374).jpg,0,train
111 (836).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (836).jpg,1,train
CCO (3381).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3381).jpg,0,train
b (4859).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4859).jpg,1,train
b (3887).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3887).jpg,1,train
888 (1956).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1956).jpg,1,train
CCO (4436).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4436).jpg,0,train
CCO (618).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (618).jpg,0,train
111 (985).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (985).jpg,1,train
888 (579).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (579).jpg,1,train
b (3440).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3440).jpg,1,train
CCO (4965).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4965).jpg,0,train
b (2128).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2128).jpg,1,train
CCO (5320).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5320).jpg,0,train
888 (717).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (717).jpg,1,train
CCO (5099).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5099).jpg,0,train
b (3412).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3412).jpg,1,train
CCO (3052).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3052).jpg,0,train
111 (838).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (838).jpg,1,train
CCO (2717).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2717).jpg,0,train
111 (493).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (493).jpg,1,train
CCO (1047).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1047).jpg,0,train
b (1968).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (1968).jpg,1,train
b (2320).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2320).jpg,1,train
b (4739).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4739).jpg,1,train
CCO (1767).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1767).jpg,0,train
CCO (3881).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3881).jpg,0,train
bad_1853.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1853.jpg,1,train
888 (988).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (988).jpg,1,train
888 (1210).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1210).jpg,1,train
111 (79).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (79).jpg,1,train
CCO (4139).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4139).jpg,0,train
CCO (2888).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2888).jpg,0,train
bad_1846.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1846.jpg,1,train
888 (792).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (792).jpg,1,train
888 (1478).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1478).jpg,1,train
CCO (1871).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1871).jpg,0,train
bad_2281.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2281.jpg,1,train
